num,score
10036,0.613829787
10038,0.684444444
10079,0.360227273
10269,0.662244898
10397,0.393684211
10450,0.576585366
10515,0.507954545
10573,0.376470588
10612,0.443181818
10615,0.637209302
10624,0.668539326
10877,0.375113122
10886,0.753271028
11024,0.444843049
11054,0.709950249
11072,0.361
11082,0.489690722
11182,0.744927536
11233,0.303125
11307,0.451515152
11315,0.497512438
11626,0.383510638
11720,0.47846
11764,0.30942
11855,0.71503
11889,0.730693069
11951,0.48298
12315,0.44566474
12326,0.679381443
12389,0.532850242
12396,0.40201005
12424,0.494472362
12479,0.424870466
12554,0.592820513
12564,0.397435897
12574,0.519230769
12592,0.64223301
12773,0.390816327
12808,0.351
12862,0.615463918
12952,0.39040404
12999,0.396410256
13079,0.377664975
13095,0.390640394
13201,0.589108911
13249,0.7155
13274,0.643367347
13283,0.52642487
13357,0.733333333
13400,0.395384615
13471,0.224742268
13478,0.397883598
13547,0.376585366
13552,0.391160221
13610,0.67816092
13804,0.511707317
13837,0.478846154
14386,0.61377551
14450,0.347894737
14597,0.355851064
14637,0.73
14788,0.677173913
14812,0.312765957
14888,0.500534759
14925,0.450802139
14958,0.604705882
14979,0.463218391
14991,0.469879518
15346,0.327513228
15478,0.335233161
15710,0.72962963
15729,0.647222222
15779,0.640206186
16029,0.458208955
16094,0.357754011
16272,0.468316832
16512,0.359090909
16558,0.590526316
16571,0.746086957
16676,0.516243655
16738,0.379166667
16754,0.575376884
16947,0.704040404
16948,0.468691589
16983,0.694949495
17027,0.394174757
17051,0.475925926
17250,0.435135135
17407,0.458851675
17420,0.458095238
17427,0.749541284
17432,0.642523364
17434,0.330434783
17452,0.452534562
17521,0.574647887
17550,0.722608696
17564,0.388461538
17640,0.218103448
18004,0.437991266
18075,0.499180328
18134,0.499103139
18204,0.37092511
18230,0.429292929
18435,0.721487603
18447,0.715725806
18487,0.493430657
18510,0.641726619
18556,0.75625
18561,0.491911765
18715,0.714184397
18731,0.510071942
18763,0.678968254
18842,0.550202429
18857,0.366122449
19123,0.38677686
19193,0.374898785
19487,0.486792453
19555,0.457276995
19578,0.351351351
19586,0.334562212
19666,0.477339901
19686,0.633175355
19769,0.639130435
19886,0.398591549
19893,0.402347418
20046,0.569369369
20233,0.339224138
20244,0.356140351
20411,0.703968254
20439,0.711666667
20576,0.453913043
20593,0.394690265
20594,0.469469027
20674,0.320164609
20795,0.368907563
21027,0.584042553
21115,0.7032
21296,0.382022472
21313,0.401694915
21322,0.476536313
21333,0.60441989
21334,0.646067416
21386,0.385057471
21493,0.394505495
21778,0.362857143
22156,0.4995
22221,0.386190476
22728,0.6704
22777,0.614035088
22878,0.424875622
23168,0.315322581
23185,0.497674419
23200,0.46763285
23245,0.372897196
23393,0.485844749
23394,0.769402985
23506,0.343518519
23596,0.333181818
23607,0.363013699
23702,0.487864078
23784,0.391904762
23805,0.469268293
24100,0.526785714
24313,0.286178862
24369,0.382304527
24390,0.692916667
24428,0.465800866
24429,0.541365462
24456,0.666666667
24606,0.704724409
24737,0.346953405
24745,0.3808
24760,0.4432
24971,0.496747967
25249,0.439272727
25272,0.617218543
25986,0.4875
26114,0.379385965
26255,0.355982906
26432,0.593449782
26700,0.484033613
26896,0.701492537
26980,0.266523605
27008,0.391703057
27037,0.711587983
27070,0.384848485
27109,0.443459916
27166,0.320851064
27490,0.54966443
27532,0.490960452
27694,0.704761905
27718,0.542281879
27974,0.706521739
28003,0.388888889
28005,0.779032258
28088,0.57
28116,0.513888889
28211,0.329107981
28283,0.739673913
28323,0.435175879
28561,0.579487179
28586,0.373426573
29165,0.613138686
29168,0.381690141
29272,0.661089494
29503,0.3876
30246,0.391851852
30342,0.572340426
30455,0.376548673
30590,0.493181818
30679,0.570464135
30741,0.3930131
30769,0.683333333
31003,0.376033058
31007,0.499559471
31070,0.514912281
31274,0.508974359
31627,0.496610169
31789,0.622222222
31826,0.514107884
32044,0.612
32065,0.29
32169,0.37114094
32224,0.481545064
32801,0.362745098
32898,0.470212766
33200,0.453110048
33621,0.419587629
33625,0.280295567
33820,0.456934307
34104,0.410160428
34330,0.633980583
34373,0.48040201
34647,0.381603774
34819,0.494308943
34880,0.448780488
34883,0.488235294
34903,0.545
34915,0.550413223
34947,0.395609756
35157,0.478995434
35187,0.514678899
35216,0.447867299
35310,0.497391304
35388,0.325984252
35460,0.444298246
35519,0.418376068
35775,0.662222222
35950,0.525471698
36020,0.794117647
36169,0.617241379
36299,0.395145631
36459,0.726206897
36499,0.487317073
36600,0.417258883
36696,0.473793103
36722,0.542487047
36949,0.526020408
37018,0.44611399
37084,0.437563452
37173,0.49015544
37271,0.390909091
37342,0.486666667
37408,0.482119205
37493,0.479054054
37736,0.675
37743,0.478064516
37748,0.532432432
37927,0.614883721
37987,0.398623853
38060,0.560869565
38365,0.40913242
38663,0.329279279
38665,0.748407643
38743,0.373660714
38761,0.394545455
38836,0.516774194
38856,0.718125
39141,0.643881857
39211,0.404090909
39317,0.609051724
40041,0.609032258
40045,0.603947368
40081,0.730573248
40374,0.487711864
40379,0.39338843
40654,0.516942149
40690,0.471052632
40708,0.657692308
40864,0.385232068
40968,0.46846473
41140,0.396929825
41812,0.516289593
41952,0.766438356
42178,0.398742138
42207,0.476351351
42308,0.50376569
42411,0.747468354
42415,0.380444444
42437,0.506369427
42700,0.573856209
42934,0.394650206
42978,0.39957265
43012,0.594701987
43053,0.711158798
43208,0.391416309
43209,0.488333333
43363,0.397033898
43364,0.325675676
44578,0.572142857
44711,0.553974895
44791,0.531601732
45021,0.356465517
45055,0.575182482
45133,0.498496241
45263,0.372103004
45388,0.386026201
45401,0.351785714
45609,0.37
45691,0.361971831
45700,0.720394737
46162,0.628957529
46488,0.373790323
46585,0.396850394
47063,0.752857143
47197,0.548951049
47301,0.648591549
47333,0.438848921
47393,0.378538813
47478,0.750207469
47687,0.370403587
47936,0.381304348
48494,0.487864078
48552,0.471559633
48553,0.651293103
48844,0.621929825
49199,0.473381295
49299,0.558723404
49370,0.388888889
49383,0.634468085
49393,0.495299145
49704,0.645637584
49826,0.763448276
49953,0.483189655
50024,0.403319502
50714,0.374242424
50745,0.382432432
50754,0.455102041
50775,0.627972028
50795,0.384666667
50830,0.346666667
51085,0.373762376
51514,0.642635659
51554,0.482962963
51558,0.397474747
51643,0.51796875
51654,0.365671642
51679,0.503846154
51802,0.491791045
52235,0.721693122
52374,0.410555556
52573,0.529714286
52793,0.653271028
52901,0.304864865
53428,0.585365854
53459,0.721276596
53652,0.521917808
53757,0.476100629
53766,0.481196581
53788,0.626446281
54048,0.435319149
54204,0.572469636
54488,0.618181818
54627,0.69558011
54673,0.433606557
54708,0.473469388
54717,0.702762431
54737,0.382716049
54758,0.343181818
54796,0.492592593
55403,0.591826923
55484,0.387559809
55574,0.758986175
55648,0.661811024
55677,0.490661479
55694,0.739336493
55696,0.596172249
55757,0.717370892
55771,0.712616822
55807,0.733486239
56076,0.325104603
56175,0.489528796
56553,0.363157895
56676,0.547435897
56744,0.380104712
57031,0.291633466
57033,0.715897436
57181,0.26244898
57893,0.512352941
57943,0.621264368
57988,0.647035573
58326,0.45
58416,0.717120623
58501,0.38582996
58615,0.531284916
58902,0.291796875
59032,0.475954198
59101,0.600381679
59116,0.326519337
59203,0.55075188
59306,0.366666667
59699,0.460223048
59993,0.499622642
60041,0.413846154
60128,0.458333333
60144,0.392664093
60160,0.598127341
60163,0.581751825
60290,0.587349398
60302,0.566541353
60357,0.526875
60427,0.388607595
60433,0.488326848
60546,0.486923077
60549,0.470503597
60590,0.377777778
61130,0.45904059
61132,0.464453125
61139,0.429962547
61518,0.626993865
61719,0.729012346
61816,0.473417722
61914,0.387640449
61982,0.538043478
62120,0.25979021
62151,0.476896552
62651,0.603278689
62790,0.517647059
62994,0.342857143
63074,0.392083333
63226,0.463157895
63351,0.394160584
63387,0.395333333
63398,0.364312268
63592,0.389130435
63611,0.455782313
63740,0.364419476
63745,0.440384615
63811,0.381954887
63863,0.373722628
63865,0.44352518
63879,0.327340824
64270,0.743315508
64322,0.314126394
64485,0.446082949
64494,0.311415525
64541,0.575909091
64564,0.608558559
64589,0.683105023
64609,0.387931034
64610,0.397196262
64676,0.479704797
64680,0.620640569
64947,0.521454545
65019,0.614388489
65221,0.74893617
65356,0.517625899
65510,0.704232804
65664,0.491304348
65765,0.648901099
65811,0.715508021
65824,0.710106383
65846,0.495604396
65889,0.689304813
66181,0.413011152
66195,0.513405797
66237,0.355985915
66331,0.395035461
66412,0.53956044
66491,0.461413043
66770,0.460526316
66971,0.755263158
67139,0.583763838
67174,0.321808511
67358,0.558029197
67362,0.387912088
67495,0.546691176
67520,0.559642857
67556,0.483858268
68553,0.465384615
68659,0.479183673
69516,0.327169811
69519,0.482857143
69846,0.434328358
69903,0.375276753
69905,0.446125461
70087,0.388321168
70123,0.710333333
70370,0.458291457
70652,0.437623762
70684,0.706829268
70736,0.451243781
70863,0.483516484
70940,0.407731959
71155,0.463670412
71712,0.274021352
72082,0.625174825
72086,0.330855019
72123,0.457677903
72136,0.600591716
72230,0.664739884
72295,0.491666667
72732,0.487226277
73260,0.423880597
73376,0.377454545
73388,0.396407186
73396,0.471428571
73512,0.68125
73894,0.39
74072,0.493140794
74436,0.397752809
74604,0.55620915
75177,0.397790055
75286,0.632352941
75474,0.394117647
75535,0.397687861
75749,0.653918495
75854,0.723867069
76119,0.396688742
76403,0.390636704
76682,0.548192771
76735,0.385380117
76751,0.60877193
77351,0.490612245
77397,0.339163498
77651,0.330859375
78281,0.668421053
78415,0.398639456
78464,0.673897059
78519,0.587919463
78531,0.552739726
78539,0.465333333
78600,0.370945946
79121,0.506593407
79262,0.707885305
79302,0.424043716
79385,0.471727749
80020,0.350169492
80204,0.523404255
80685,0.41462585
80720,0.545847176
80755,0.484818482
81627,0.516756757
81679,0.365217391
82127,0.478169014
82194,0.476140351
82220,0.487364621
82369,0.393207547
82512,0.71754386
82980,0.356439394
83166,0.37804878
83209,0.49760479
83328,0.529699248
83353,0.435
83387,0.4
83646,0.445348837
83746,0.380597015
83925,0.415969582
84033,0.414112903
84319,0.626460481
84636,0.746258503
84722,0.467821782
84878,0.538571429
85046,0.549411765
85284,0.566525424
85623,0.707723577
85760,0.465306122
85894,0.718145161
86060,0.529361702
86087,0.484102564
86137,0.395470383
86167,0.712184874
86438,0.618781726
86542,0.466839378
88200,0.495547945
88255,0.626804124
88301,0.610204082
88495,0.444736842
88630,0.422147651
89013,0.38590604
89165,0.45
89336,0.459010601
89853,0.644012945
90021,0.360200669
90338,0.394888179
90418,0.383522727
90508,0.452666667
90754,0.336038961
91240,0.399410029
91838,0.458333333
92313,0.371940299
92415,0.480691643
93652,0.671270718
93930,0.392565056
93952,0.387307692
94195,0.530268199
94298,0.363562753
94351,0.690601504
94430,0.378927203
94466,0.367578125
94636,0.575842697
94897,0.341851852
94927,0.384782609
95027,0.63253012
95042,0.323888889
95144,0.399586777
95184,0.353070175
95226,0.3972
95281,0.498888889
95324,0.458857143
95597,0.395
95763,0.559574468
96152,0.653184713
96222,0.790123457
96314,0.681958763
96621,0.455409836
96766,0.37866242
96981,0.452063492
96991,0.716119403
97041,0.730107527
97428,0.650819672
97520,0.530939227
97729,0.607612457
97752,0.48042328
98270,0.4566787
98408,0.494871795
98499,0.589491525
98721,0.702586207
98952,0.57147651
99403,0.630976431
99483,0.463888889
99704,0.442123288
100397,0.704857143
100493,0.5546875
101769,0.467656766
101855,0.528
102030,0.394230769
102643,0.580722892
102802,0.46743295
102886,0.449454545
103112,0.52705314
103121,0.512254902
103146,0.524870466
103239,0.373113208
103588,0.371705426
103682,0.56626506
103875,0.578682171
104361,0.562311558
104712,0.365448505
105023,0.56010929
105039,0.561538462
105095,0.637912088
105125,0.34
105257,0.689368771
105394,0.364646465
105409,0.573559322
105554,0.275268817
105562,0.554347826
105929,0.386594203
106488,0.749009901
106497,0.462043796
106595,0.484210526
106707,0.826952141
106723,0.352059925
106812,0.461417323
106855,0.479166667
106922,0.417735849
106966,0.44516129
107300,0.665491184
107496,0.761075949
107536,0.418493151
107973,0.712953368
107995,0.703759398
108276,0.741234568
108392,0.370979021
108435,0.38989899
108801,0.42421875
109203,0.398479087
109314,0.498571429
109797,0.635751295
110296,0.484644195
110457,0.537546468
111062,0.394230769
111317,0.560902256
111490,0.37027027
111690,0.349818182
111814,0.646698113
111845,0.448325359
112182,0.3872
112201,0.393962264
112253,0.453992395
112357,0.736637931
112376,0.482417582
112453,0.45261194
112501,0.424615385
112640,0.639035088
112899,0.61461794
113168,0.483261803
113318,0.540794224
113465,0.479562044
113471,0.421942446
113485,0.390990991
113503,0.484210526
113542,0.371480144
113588,0.488363636
113606,0.578070175
113615,0.57721519
113895,0.550841751
114059,0.62923588
114248,0.4875
114297,0.623824451
114384,0.607881773
114622,0.492857143
114892,0.462460568
115152,0.704390244
115214,0.611055276
115258,0.454193548
115325,0.55625
115756,0.533540373
115768,0.631545741
115824,0.478412698
116643,0.635856574
116673,0.394809689
116880,0.414385965
117134,0.485306122
117318,0.543333333
117326,0.3916
117458,0.493493151
117468,0.669281046
117756,0.551505017
118086,0.573232323
118656,0.59204893
118803,0.546153846
118813,0.682323232
119584,0.522279793
119712,0.495022624
119724,0.335649547
119747,0.452580645
119976,0.330254777
120563,0.432899023
120995,0.469830508
121104,0.342122186
121183,0.683225806
121223,0.384193548
121416,0.745333333
121483,0.399029126
121525,0.335099338
121589,0.547
121666,0.353551913
122009,0.392260062
122042,0.616398714
122076,0.388013699
122146,0.480573248
122166,0.455016181
122219,0.397894737
122315,0.344014085
122857,0.51875
123028,0.351071429
123508,0.381228669
124030,0.49650655
124260,0.394252874
124450,0.563973064
124525,0.546745562
124665,0.628571429
124684,0.524354244
124978,0.487195122
125311,0.476492537
125878,0.3875
126114,0.705102041
126168,0.48442029
126373,0.431086142
126379,0.362825279
126454,0.389208633
126841,0.388167939
127518,0.433779264
127599,0.526984127
127608,0.458391608
127649,0.4609375
128540,0.488958991
128807,0.700887574
129377,0.732524272
129414,0.438
129706,0.393272171
129796,0.648598131
129799,0.523987539
130286,0.460227273
130512,0.638388626
130659,0.37044335
130686,0.549019608
130849,0.435406699
130850,0.398571429
130898,0.484642857
132164,0.401433692
132200,0.399019608
132336,0.602962963
132538,0.616519174
132639,0.601923077
132996,0.396866097
133012,0.624489796
133060,0.646491228
133471,0.362921348
133762,0.572
133782,0.551632047
134100,0.481465517
134573,0.495475113
135154,0.526331361
135181,0.44301676
135487,0.550147493
135497,0.464094955
135554,0.44
135587,0.595575221
135592,0.390092879
135949,0.55801105
136031,0.386786787
136230,0.739589443
136288,0.706489676
136877,0.359659091
136941,0.39122807
136944,0.723036649
137012,0.643548387
137447,0.7033241
137622,0.391964286
137639,0.458558559
137822,0.456637168
138028,0.46959707
138168,0.341240876
138344,0.466083916
138747,0.467857143
139080,0.732300885
139186,0.377678571
139655,0.309215017
139746,0.49822695
140052,0.393203883
141081,0.553603604
141092,0.507239819
141441,0.462441315
141519,0.349647887
141523,0.577173913
141783,0.686607143
141890,0.384
142509,0.548042705
142577,0.556630824
142604,0.424295775
142722,0.525174825
142934,0.462650602
143084,0.487341772
144235,0.623694779
144446,0.389156627
144490,0.595736434
144789,0.3625
145108,0.491692308
145618,0.438535032
145742,0.373202614
146018,0.34122807
146854,0.570820669
147060,0.504761905
147299,0.375301205
147329,0.651304348
147373,0.365281899
147457,0.383987915
147566,0.508841463
147606,0.644722222
147951,0.395982143
148037,0.464125561
148615,0.498148148
148871,0.387557604
148997,0.511504425
149994,0.497575758
150061,0.525247525
150075,0.299096386
150363,0.314328358
150384,0.702777778
150389,0.395454545
150390,0.494146341
150619,0.374242424
150661,0.458163265
150798,0.726511628
150826,0.476328502
151023,0.702803738
151456,0.487761194
151574,0.617052023
151654,0.490935673
151674,0.498809524
151802,0.373177843
152534,0.444257703
152888,0.446327684
153503,0.575581395
153937,0.444598338
154154,0.728457447
154222,0.500638978
154572,0.634684685
155061,0.377089783
155429,0.431627907
155920,0.374920635
156402,0.556561086
156806,0.346007605
157392,0.587878788
157583,0.544565217
157613,0.495785441
158075,0.781385281
158128,0.473880597
158165,0.541935484
158403,0.478606965
158899,0.668341709
158932,0.403636364
159229,0.708653846
159343,0.376241135
159522,0.389893617
160602,0.378974359
161018,0.611904762
161142,0.324315068
161356,0.469064748
161480,0.307692308
161587,0.541481481
161678,0.429616725
162051,0.579651163
162147,0.607374631
162523,0.450181818
162567,0.56372549
162983,0.496085409
162997,0.559069767
163047,0.394642857
163074,0.414953271
163081,0.385321101
163100,0.3495
163404,0.415261044
163453,0.329963899
163485,0.439776952
163668,0.595087719
163693,0.486690647
163896,0.561176471
164238,0.705263158
164673,0.437785016
164879,0.422605364
165038,0.536393443
165750,0.618376068
165802,0.500940439
165901,0.733819242
165934,0.386092715
166012,0.6125
166137,0.549683544
166591,0.508943089
166739,0.361111111
166774,0.632046332
166917,0.494811321
167005,0.50210084
167057,0.700888889
167071,0.680894309
167279,0.638075314
167367,0.606008584
167372,0.677731092
167437,0.721991701
167460,0.39707113
167482,0.483116883
167729,0.496860987
167922,0.521702128
167995,0.586721992
168589,0.634412955
168679,0.422131148
169000,0.392378049
169768,0.371830986
170044,0.375842697
170046,0.669803922
170316,0.5016
170505,0.47
170564,0.488135593
170637,0.488857939
171078,0.569767442
171102,0.479614325
171378,0.380753138
172482,0.600421941
172930,0.508438819
172944,0.64212963
173159,0.343731778
173199,0.388603989
173222,0.317514124
173313,0.449147727
173499,0.320285714
173726,0.417867435
173910,0.51086351
174289,0.501666667
174299,0.738743455
174649,0.600952381
174785,0.455263158
175465,0.361818182
175570,0.528937729
175666,0.718435754
176059,0.509259259
176115,0.392164179
176256,0.384870849
178033,0.722821577
178128,0.428571429
178211,0.550314465
178309,0.432407407
178393,0.407017544
178568,0.70204918
178900,0.439622642
178929,0.624378109
178971,0.641463415
179124,0.397385621
179747,0.473722628
180786,0.455445545
180992,0.621052632
181181,0.581099656
181577,0.560288809
181608,0.381879195
181626,0.362142857
181670,0.455862069
181695,0.370588235
181751,0.490671642
181780,0.498644068
182489,0.613029316
183823,0.375675676
184942,0.46875
185675,0.6527897
185851,0.492376682
185871,0.767532468
186049,0.439819005
186666,0.474475524
186807,0.614666667
186841,0.51634981
187617,0.664353312
187843,0.397407407
188078,0.471111111
188368,0.385714286
188430,0.581481481
188587,0.365037594
188681,0.569708029
188811,0.763829787
188823,0.455813953
188882,0.557518797
189779,0.360596026
190056,0.462068966
190064,0.370684039
190232,0.453650794
190655,0.597231834
190991,0.4375
191347,0.438590604
191990,0.507777778
192379,0.449642857
192423,0.474429224
193879,0.447163121
193995,0.454716981
194071,0.484074074
194072,0.646619217
194850,0.344160584
195365,0.414828897
196057,0.638842975
196834,0.555514706
196963,0.433082707
197302,0.498134328
197313,0.675849057
197426,0.387037037
197432,0.644366197
197592,0.434926471
197634,0.482078853
198022,0.381557377
198103,0.384773663
198154,0.469008264
198356,0.59789916
198440,0.304561404
198655,0.663095238
198947,0.476363636
199021,0.570281124
199074,0.682879377
199213,0.42125
199410,0.387649402
199412,0.557539683
199762,0.452961672
199784,0.409059233
199786,0.499625468
199868,0.575247525
199895,0.388541667
200196,0.444561404
200199,0.532423208
200213,0.7
200272,0.478214286
200275,0.37630662
200354,0.493333333
200466,0.49858156
200736,0.375945017
200750,0.366118421
200795,0.329512894
201858,0.397667638
202149,0.539944904
202320,0.229032258
202354,0.497188755
202373,0.495081967
202928,0.384065934
202946,0.388636364
203084,0.541690141
203253,0.478529412
203903,0.584444444
204688,0.651086957
204774,0.439846743
204863,0.513963964
205144,0.521376812
205765,0.547794118
206276,0.456653992
206327,0.449420849
206393,0.480514706
206427,0.483082707
206601,0.351908397
207363,0.530319149
207647,0.388888889
208497,0.467924528
209024,0.556862745
209147,0.367266187
209272,0.319245283
209321,0.300738007
209424,0.468265683
209485,0.375645756
209524,0.519101124
209735,0.363573883
210331,0.393771626
210538,0.52764977
210946,0.531914894
211475,0.417372881
211792,0.68111588
212211,0.398327759
213720,0.638095238
214007,0.709310345
214630,0.454255319
214982,0.506551724
216041,0.428252788
216762,0.301420455
216865,0.50170068
217224,0.638541667
217534,0.723794212
217892,0.675490196
217965,0.613071895
217967,0.680167598
218188,0.287394958
218451,0.375142857
218597,0.674386921
218667,0.316445623
219683,0.243256997
220146,0.73190184
220335,0.419948849
220383,0.330434783
220709,0.636202532
220784,0.559146341
220989,0.329268293
220991,0.463684211
221317,0.4
221526,0.440712468
221667,0.394910941
221931,0.35492228
222748,0.299642857
223048,0.38
223058,0.534027778
223245,0.365964912
223361,0.3975
223905,0.473517787
223994,0.415053763
224554,0.23890785
224760,0.351838235
224903,0.469852941
224968,0.45704918
225004,0.498571429
225070,0.463666667
225480,0.559731544
225978,0.467782427
226538,0.556856187
226540,0.387919463
226625,0.457740586
227126,0.379094077
227319,0.52233677
227335,0.45212766
227871,0.481639344
228171,0.391554054
229673,0.724193548
229931,0.372941176
230231,0.726582278
230348,0.478625954
230352,0.490076336
230683,0.579704797
230838,0.525185185
230925,0.526315789
230934,0.474626866
230986,0.394117647
231161,0.554681648
231280,0.4448
231298,0.437062937
231361,0.433463035
231848,0.533779264
232047,0.266083916
232796,0.542519685
232843,0.391370558
232920,0.616239316
233773,0.513478261
233872,0.522327044
234154,0.603153153
234267,0.392376682
235320,0.454901961
235433,0.482211538
235621,0.344954128
235743,0.487559809
235859,0.471559633
235888,0.484232365
236033,0.750226244
236108,0.526600985
236147,0.458604651
236373,0.496153846
236793,0.623529412
236913,0.397196262
236961,0.562916667
237137,0.43857868
237317,0.380487805
238774,0.529281768
238783,0.644514107
238785,0.553017241
238839,0.47
238973,0.534615385
239368,0.413714286
240065,0.354077253
240231,0.329130435
240368,0.459322034
240413,0.330573248
240482,0.451290323
240581,0.614705882
240914,0.604186047
242057,0.369856459
242369,0.361254613
242693,0.509191176
242832,0.492424242
242856,0.393793103
242895,0.247843137
243114,0.602307692
243743,0.38364486
243944,0.502870813
244013,0.359276018
244177,0.376717557
244313,0.41958042
244668,0.492592593
244744,0.636238532
244867,0.56146789
244892,0.340893471
244953,0.563507109
244998,0.606222222
245435,0.532743363
245858,0.716260163
245951,0.358245614
246194,0.402369668
246347,0.379569892
246699,0.475932203
247352,0.332608696
248394,0.542713568
248546,0.474666667
249266,0.247540984
249328,0.434893617
249592,0.647478992
249610,0.44
249611,0.374152542
249621,0.503030303
250659,0.470479705
251167,0.655855856
251364,0.49368932
251632,0.509433962
251698,0.669348659
251926,0.556888889
252210,0.443137255
252336,0.721454545
252344,0.442471042
252356,0.453875969
252386,0.452822581
252492,0.480237154
253000,0.427777778
254112,0.561320755
254426,0.444488189
254646,0.461890244
255031,0.46743295
255132,0.654151625
255399,0.466920152
255561,0.564391691
255745,0.483450704
255897,0.465562914
255907,0.616013072
256253,0.618910256
256287,0.622149837
257179,0.38951049
257307,0.736462094
257521,0.423321555
257522,0.531399317
257706,0.386956522
257949,0.373867596
258041,0.495323741
258123,0.631699346
260078,0.726333333
260254,0.540967742
260329,0.321551724
260662,0.654166667
260673,0.652411576
260683,0.414545455
260710,0.639297125
260802,0.497844828
260892,0.536521739
261155,0.394977169
261164,0.583544304
261758,0.523371648
261824,0.454440154
262383,0.502962963
262387,0.463235294
262783,0.504444444
262955,0.612589928
263164,0.459003831
263438,0.543356643
263457,0.380147059
263503,0.44751773
263609,0.512927757
263833,0.783108108
263997,0.582068966
265392,0.42010582
265829,0.450501672
266168,0.468949772
266187,0.505228758
266212,0.25625
266816,0.619927536
266905,0.390391459
267071,0.310027855
267296,0.457454545
267686,0.463400576
267999,0.537264151
268321,0.718882979
268728,0.357777778
268877,0.451445087
268891,0.376893939
269311,0.390145985
269539,0.516342412
270603,0.607924528
270662,0.525333333
270663,0.653138075
270998,0.498181818
271113,0.625838926
271258,0.487681159
271287,0.362548263
271918,0.600909091
272253,0.671244635
272428,0.567278287
272636,0.330243902
272644,0.495859873
273019,0.596805897
273722,0.452707581
274114,0.365974026
274611,0.71624714
274708,0.428804348
274777,0.390176322
274790,0.625882353
274854,0.581785714
275184,0.433776596
275621,0.557142857
275713,0.688018433
276011,0.544444444
276046,0.383516484
276099,0.513368984
277318,0.506808511
277435,0.495327103
277454,0.397879859
277489,0.487866109
277650,0.392938497
277668,0.632505643
277706,0.452710843
278093,0.385314685
278234,0.370081967
278698,0.612345679
278897,0.55979021
278902,0.702105263
279005,0.4
279052,0.396308725
279614,0.496055684
279936,0.525790754
280133,0.393010753
280419,0.399759615
280615,0.624253731
280710,0.505726872
280924,0.543290043
281286,0.47340824
281390,0.46123348
281743,0.490398126
281941,0.627480916
282054,0.527272727
282311,0.53
282626,0.624064171
282872,0.481818182
283475,0.615546218
283631,0.660884354
283632,0.713559322
284239,0.666323024
284603,0.705498282
284660,0.370987654
284798,0.456877323
284864,0.40995671
284898,0.64382716
285023,0.625217391
285042,0.476410256
285483,0.567575758
285531,0.663473054
285550,0.482043344
285629,0.647325103
285838,0.464502165
287350,0.454891304
287563,0.513419913
287597,0.520918367
287603,0.543169399
287923,0.486813187
288078,0.704812834
288111,0.452479339
288152,0.490607735
288396,0.471717172
288761,0.495708155
