num,score
2349,0.348230088
2355,0.461946903
2369,0.499557522
2381,0.493478261
2397,0.383783784
2402,0.337899543
2405,0.284545455
2407,0.355045872
2409,0.452968037
2419,0.549545455
2428,0.535267857
2457,0.379372197
2470,0.376785714
2478,0.396363636
2489,0.377522936
2491,0.318018018
2503,0.619642857
2526,0.34109589
2535,0.488636364
2541,0.373660714
2558,0.70619469
2559,0.327927928
2560,0.510222222
2561,0.500909091
2567,0.599095023
2576,0.608108108
2579,0.368720379
2581,0.41712963
2583,0.3
2589,0.245454545
2593,0.393055556
2633,0.443778802
2658,0.33440367
2705,0.726027397
2714,0.577232143
2719,0.58161435
2732,0.745454545
2742,0.4
2746,0.531555556
2748,0.525345622
2757,0.437614679
2767,0.384684685
2778,0.484738956
2785,0.376987448
2790,0.577178423
2795,0.393073593
2805,0.405128205
2807,0.600854701
2811,0.601687764
2818,0.476793249
2820,0.735864979
2833,0.381702128
2835,0.463070539
2839,0.332921811
2850,0.487763713
2851,0.326106195
2856,0.733744856
2870,0.709745763
2871,0.359210526
2876,0.592672414
2884,0.388793103
2890,0.522727273
2892,0.8304
2896,0.539484979
2916,0.566666667
2922,0.473333333
2938,0.397046414
2946,0.391845494
2953,0.4125
2959,0.393991416
2961,0.485526316
2966,0.645798319
2998,0.383870968
3021,0.386267606
3023,0.359786477
3027,0.345360825
3032,0.370212766
3035,0.388421053
3037,0.388530466
3044,0.391843972
3057,0.494097222
3083,0.361428571
3094,0.376491228
3096,0.384341637
3114,0.744912281
3119,0.351943463
3123,0.558680556
3127,0.51993007
3130,0.390140845
3142,0.479094077
3147,0.498943662
3148,0.368345324
3192,0.602821317
3213,0.382515337
3223,0.398095238
3272,0.704731861
3275,0.703880597
3277,0.38125
3294,0.324605678
3295,0.36242236
3315,0.321202532
3316,0.6209375
3330,0.377777778
3332,0.39968652
3336,0.705538462
3343,0.286305732
3362,0.720743034
3382,0.309748428
3388,0.521405751
3400,0.335403727
3406,0.667901235
3409,0.724691358
3419,0.482662539
3420,0.641121495
3422,0.432594937
3424,0.547452229
3432,0.609615385
3436,0.3775
3437,0.388673139
3439,0.393181818
3446,0.420322581
3448,0.680322581
3455,0.487022901
3460,0.724907063
3536,0.411290323
3545,0.373003802
3552,0.396992481
3555,0.5
3563,0.505405405
3576,0.368441065
3580,0.492748092
3590,0.321176471
3596,0.392913386
3610,0.383846154
3642,0.356349206
3645,0.489919355
3655,0.336078431
3678,0.434126984
3692,0.344664032
3704,0.352734375
3725,0.600790514
3739,0.398113208
3742,0.49844358
3747,0.463498099
3754,0.320866142
3765,0.396774194
3776,0.429482072
3791,0.280408163
3816,0.426720648
3820,0.386610879
3826,0.4864
3835,0.380327869
3841,0.474206349
3856,0.440416667
3865,0.605976096
3874,0.742105263
3875,0.315983607
3892,0.437037037
3896,0.499180328
3901,0.410612245
3902,0.476422764
3914,0.376612903
3930,0.468049793
3936,0.291631799
3962,0.672490706
3964,0.511877395
4040,0.352272727
4041,0.456766917
4086,0.55440613
4105,0.39298893
4107,0.534362934
4151,0.43269962
4156,0.604924242
4161,0.672014925
4165,0.440234375
4172,0.307364341
4177,0.491164659
4201,0.448669202
4206,0.376315789
4208,0.35858209
4213,0.324110672
4214,0.559622642
4215,0.326070039
4226,0.350787402
4232,0.429644269
4233,0.609126984
4248,0.374319066
4265,0.279457364
4282,0.335826772
4310,0.716287879
4311,0.381102362
4318,0.494901961
4324,0.416015625
4333,0.599601594
4374,0.25530303
4377,0.488095238
4385,0.5
4392,0.464367816
4394,0.522007722
4395,0.31969112
4398,0.422265625
4405,0.330620155
4406,0.711406844
4410,0.508695652
4412,0.541568627
4416,0.380555556
4419,0.487795276
4421,0.375581395
4423,0.448031496
4435,0.373461538
4441,0.5816
4462,0.648046875
4470,0.376923077
4475,0.369262295
4477,0.509055118
4479,0.493227092
4481,0.369444444
4484,0.39047619
4517,0.389513109
4521,0.518045113
4523,0.497683398
4576,0.40037594
4585,0.48030303
4598,0.469083969
4611,0.763568773
4621,0.741886792
4628,0.537638376
4643,0.476404494
4696,0.547744361
4708,0.393436293
4714,0.542084942
4724,0.610791367
4732,0.458964143
4735,0.501123596
4743,0.384469697
4753,0.605947955
4764,0.34795539
4767,0.353281853
4782,0.377153558
4784,0.498039216
4785,0.733458647
4786,0.524521073
4799,0.392015209
4808,0.467068273
4816,0.373577236
4819,0.384489796
4827,0.584016393
4836,0.385833333
4860,0.5996
4871,0.476305221
4885,0.496787149
4887,0.375100402
4889,0.443145161
4898,0.680237154
4902,0.484518828
4909,0.392741935
4912,0.639430894
4922,0.477366255
4923,0.527385892
4926,0.4
4927,0.584883721
4928,0.5332
4933,0.617813765
4938,0.449387755
4940,0.544813278
4955,0.628286853
5001,0.39958159
5005,0.498333333
5014,0.382377049
5015,0.333333333
5016,0.395901639
5019,0.391735537
5022,0.394693878
5023,0.682936508
5039,0.404918033
5044,0.39133574
5090,0.537992832
5111,0.519494585
5132,0.616666667
5133,0.33024911
5134,0.480887372
5139,0.810884354
5151,0.424734982
5170,0.389795918
5178,0.463309353
5190,0.471678322
5192,0.706338028
5202,0.512587413
5237,0.528014184
5261,0.379577465
5266,0.584827586
5270,0.331578947
5276,0.341218638
5277,0.426760563
5286,0.389964158
5297,0.780479452
5299,0.320430108
5301,0.5
5319,0.620938628
5334,0.439097744
5366,0.391954023
5374,0.370503597
5396,0.391729323
5399,0.499239544
5400,0.710992908
5410,0.575
5415,0.284444444
5418,0.463736264
5431,0.456981132
5467,0.469083969
5469,0.462835249
5496,0.325095057
5511,0.571161049
5513,0.469172932
5516,0.742181818
5522,0.604942966
5534,0.596212121
5541,0.325287356
5548,0.368339768
5553,0.388846154
5558,0.569083969
5562,0.354545455
5565,0.475757576
5566,0.637743191
5567,0.309433962
5571,0.486821705
5577,0.629779412
5579,0.710408922
5587,0.399230769
5589,0.575285171
5591,0.666412214
5595,0.637121212
5620,0.42345679
5624,0.355205047
5632,0.391111111
5634,0.455095541
5656,0.477399381
5660,0.296518987
5664,0.461442006
5674,0.398709677
5675,0.48125
5677,0.704334365
5692,0.381012658
5693,0.702173913
5696,0.511042945
5715,0.308955224
5722,0.420433437
5728,0.496941896
5741,0.362745098
5748,0.475465839
5749,0.334461538
5763,0.335873016
5764,0.740059347
5772,0.458490566
5778,0.39591195
5784,0.411214953
5785,0.542283951
5793,0.609463722
5796,0.392236025
5797,0.589802632
5813,0.683128834
5817,0.722054381
5832,0.48483871
5866,0.509935897
5875,0.405448718
5898,0.644307692
5912,0.563722397
5929,0.708231707
5942,0.294267516
5946,0.38913738
5958,0.3659375
6000,0.390721649
6004,0.367697595
6015,0.747524752
6037,0.500334448
6038,0.607317073
6049,0.503267974
6068,0.366555184
6071,0.49556314
6078,0.578040541
6119,0.506734007
6121,0.462837838
6141,0.414144737
6144,0.709265176
6147,0.394932432
6159,0.320265781
6167,0.472909699
6176,0.485666667
6185,0.546416382
6197,0.432679739
6206,0.496013289
6214,0.440816327
6224,0.567218543
6228,0.642857143
6229,0.425085911
6230,0.718604651
6233,0.361904762
6238,0.486054422
6242,0.395876289
6248,0.391582492
6261,0.444290657
6270,0.688704319
6291,0.751973684
6311,0.639322034
6315,0.650865052
6321,0.529861111
6324,0.738225256
6334,0.394545455
6355,0.718571429
6357,0.387900356
6361,0.353846154
6377,0.342605634
6379,0.727874564
6380,0.320363636
6394,0.629710145
6396,0.358657244
6405,0.528169014
6417,0.413357401
6419,0.313013699
6433,0.58781362
6434,0.468345324
6437,0.410714286
6448,0.426739927
6461,0.555670103
6474,0.359298246
6495,0.480645161
6507,0.309964413
6508,0.397491039
6511,0.422304833
6530,0.471126761
6549,0.386458333
6552,0.528158845
6566,0.49057971
6571,0.612544803
6572,0.398127341
6573,0.455633803
6574,0.511636364
6589,0.655797101
6594,0.634767025
6598,0.38267148
6613,0.350896057
6621,0.6082397
6623,0.56975945
6631,0.771672355
6640,0.368953069
6646,0.57032967
6653,0.545522388
6655,0.364179104
6665,0.66875
6671,0.634057971
6702,0.459541985
6709,0.460516605
6712,0.530970149
6725,0.445318352
6726,0.698916968
6739,0.380505415
6740,0.32826087
6754,0.472222222
6761,0.376102941
6766,0.580223881
6783,0.39379845
6789,0.396057348
6804,0.637728938
6821,0.678888889
6825,0.448148148
6828,0.44141791
6829,0.419926199
6830,0.360074627
6831,0.318888889
6838,0.373863636
6841,0.428838951
6847,0.456043956
6858,0.482835821
6862,0.496992481
6870,0.453409091
6897,0.725650558
6904,0.371923077
6913,0.419011407
6925,0.328832117
6929,0.431111111
6941,0.454313099
6957,0.44
6961,0.452427184
6962,0.453968254
6975,0.346278317
6996,0.449677419
7003,0.342356688
7011,0.456129032
7012,0.425
7019,0.570846395
7022,0.333126935
7029,0.279487179
7046,0.390566038
7053,0.49147541
7055,0.402317881
7080,0.532792208
7102,0.651401869
7117,0.461311475
7122,0.455518395
7129,0.626688103
7132,0.48277027
7136,0.441333333
7143,0.180898876
7153,0.488030888
7174,0.368441065
7193,0.460377358
7196,0.398897059
7198,0.476556777
7199,0.777083333
7202,0.352434457
7203,0.570652174
7206,0.468965517
7221,0.578754579
7227,0.340221402
7228,0.376865672
7236,0.367527675
7237,0.381684982
7241,0.475185185
7249,0.455350554
7271,0.323076923
7274,0.322779923
7289,0.274275362
7293,0.391143911
7294,0.38619403
7295,0.623664122
7300,0.562093863
7301,0.634163701
7304,0.412830189
7312,0.466420664
7316,0.48697318
7322,0.448314607
7326,0.488389513
7329,0.369064748
7333,0.562406015
7336,0.374242424
7337,0.532706767
7344,0.379477612
7345,0.452767528
7347,0.395571956
7348,0.295910781
7359,0.361832061
7362,0.649626866
7374,0.473584906
7389,0.435661765
7392,0.520306513
7393,0.347191011
7400,0.67896679
7404,0.472490706
7410,0.757857143
7414,0.36928839
7416,0.722262774
7427,0.299230769
7430,0.344981413
7431,0.31423221
7437,0.717669173
7448,0.387548638
7452,0.460852713
7454,0.348062016
7456,0.670740741
7466,0.458203125
7469,0.538461538
7471,0.383908046
7484,0.464184397
7485,0.545070423
7491,0.385409253
7496,0.548928571
7502,0.395759717
7519,0.735117057
7523,0.447826087
7527,0.73
7533,0.359786477
7536,0.363475177
7538,0.608496732
7566,0.453191489
7571,0.493772894
7574,0.494699647
7595,0.605860806
7609,0.384722222
7625,0.740701754
7645,0.625347222
7652,0.384386617
7662,0.473285199
7673,0.445454545
7674,0.51697417
7685,0.720547945
7688,0.396853147
7696,0.342424242
7700,0.501486989
7701,0.783728814
7724,0.372318339
7741,0.55432526
7768,0.612937063
7774,0.335862069
7782,0.319732441
7785,0.376156584
7791,0.323905724
7799,0.363414634
7803,0.534137931
7817,0.499303136
7831,0.367491166
7832,0.48
7835,0.451748252
7836,0.385865724
7837,0.332752613
7842,0.480902778
7844,0.520629371
7845,0.328873239
7847,0.433916084
7863,0.414028777
7867,0.369337979
7876,0.717100372
7899,0.497435897
7905,0.340449438
7918,0.712937063
7920,0.342335766
7921,0.397777778
7928,0.612977099
7930,0.444569288
7931,0.705514706
7933,0.603345725
7941,0.333333333
7944,0.365454545
7950,0.344318182
7953,0.458928571
7969,0.486538462
7984,0.395985401
7991,0.506390977
7993,0.514772727
8000,0.538235294
8005,0.520522388
8013,0.37518797
8019,0.348880597
8020,0.349626866
8023,0.34095941
8032,0.673913043
8038,0.612915129
8049,0.66996337
8057,0.338403042
8065,0.394795539
8067,0.395505618
8070,0.386692015
8081,0.597069597
8093,0.457037037
8096,0.380147059
8097,0.622857143
8115,0.469921875
8117,0.738745387
8124,0.354285714
8127,0.538202247
8160,0.559479554
8172,0.688560886
8176,0.382641509
8179,0.452671756
8180,0.623357664
8198,0.449635036
8201,0.308270677
8215,0.376923077
8216,0.560805861
8218,0.709125475
8221,0.540996169
8224,0.459143969
8242,0.670114943
8250,0.606896552
8251,0.379411765
8258,0.389473684
8266,0.809057971
8271,0.32014652
8274,0.708745247
8286,0.728235294
8288,0.367924528
8290,0.241132075
8294,0.54743083
8306,0.432677165
8430,0.604316547
8456,0.562857143
8461,0.376895307
8482,0.397101449
8483,0.55647482
8491,0.370921986
8498,0.324731183
8504,0.357093426
8532,0.535335689
8538,0.661267606
8540,0.616961131
8541,0.607142857
8543,0.323859649
8545,0.464388489
8557,0.466666667
8558,0.26294964
8568,0.478545455
8577,0.35620438
8597,0.301486989
8616,0.323076923
8618,0.337777778
8623,0.281818182
8637,0.316058394
8638,0.689399293
8642,0.395588235
8646,0.491366906
8651,0.569014085
8662,0.375
8666,0.678832117
8688,0.515018315
8694,0.412177122
8698,0.346415094
8701,0.252898551
8704,0.386220472
8726,0.365799257
8743,0.421851852
8756,0.712274368
8762,0.338489209
8774,0.533457249
8782,0.365934066
8786,0.658633094
8800,0.629588015
8831,0.548863636
8834,0.339700375
8846,0.459479554
8857,0.35509434
8861,0.412546125
8916,0.380478088
8921,0.487654321
8926,0.395934959
8928,0.39877551
8943,0.277911647
8948,0.714393939
8963,0.518442623
8969,0.397338403
9004,0.391085271
9010,0.469322709
9014,0.525403226
9018,0.452173913
9019,0.704313725
9020,0.610769231
9022,0.512890625
9039,0.3224
9053,0.365079365
9064,0.583730159
9088,0.633333333
9117,0.601195219
9119,0.565447154
9123,0.275510204
9125,0.388030888
9127,0.374583333
9131,0.494650206
9134,0.482213439
9138,0.39790795
9153,0.623809524
9155,0.364
9159,0.485384615
9160,0.426446281
9162,0.376706827
9192,0.499212598
9193,0.41147541
9202,0.493145161
9218,0.5875
9226,0.430916031
9228,0.397933884
9231,0.35443038
9232,0.481854839
9233,0.650972763
9242,0.506584362
9245,0.469354839
9258,0.258921162
9264,0.335775862
9268,0.388235294
9271,0.381589958
9273,0.391769547
9276,0.385
9302,0.3628
9316,0.46352459
9322,0.453361345
9329,0.387096774
9345,0.716304348
9348,0.341152263
9352,0.331854839
9355,0.495102041
9357,0.605905512
9380,0.448971193
9392,0.358264463
9396,0.677777778
9416,0.275510204
9417,0.659782609
9419,0.369795918
9425,0.289795918
9433,0.635164835
9435,0.604583333
9462,0.377959184
9463,0.576086957
9466,0.607258065
9484,0.49
9492,0.659230769
9514,0.617928287
9527,0.526033058
9538,0.762365591
9543,0.709782609
9545,0.391735537
9548,0.318292683
9553,0.558695652
9555,0.523387097
9558,0.385106383
9573,0.465145228
9574,0.389583333
9578,0.758695652
9580,0.297033898
9583,0.715217391
9585,0.585555556
9589,0.396097561
9590,0.613953488
9591,0.37032967
9606,0.74120603
9618,0.467357513
9622,0.416062176
9630,0.331034483
9643,0.703448276
9645,0.398979592
9658,0.7395
9663,0.763218391
9667,0.65255102
9668,0.609183673
9671,0.519791667
9720,0.393264249
9739,0.607978723
9744,0.736470588
9745,0.494179894
9752,0.663953488
9753,0.736046512
9755,0.658139535
9756,0.623152709
9760,0.522279793
9761,0.358139535
9762,0.404081633
9771,0.561111111
9783,0.717647059
9790,0.439534884
9792,0.365263158
9797,0.715306122
9801,0.47371134
9802,0.479591837
9813,0.380829016
9815,0.610465116
9823,0.372486772
9824,0.560465116
9858,0.430337079
9861,0.447340426
9877,0.38655914
9880,0.604494382
9890,0.625842697
9897,0.537765957
9902,0.624193548
9911,0.71978022
9926,0.360220994
9952,0.568508287
9954,0.614361702
9956,0.376923077
9958,0.342372881
9972,0.378010471
9982,0.760869565
10002,0.424338624
10008,0.399459459
10012,0.578651685
10025,0.602688172
10033,0.679792746
10045,0.734042553
10049,0.492105263
10050,0.375274725
10053,0.73021978
10055,0.487700535
10061,0.685393258
10064,0.458695652
10067,0.525531915
10069,0.389830508
10073,0.384065934
10106,0.7
10107,0.5
10108,0.640625
10112,0.545360825
10118,0.648453608
10119,0.567391304
10126,0.486363636
10129,0.420212766
10135,0.414210526
10141,0.383684211
10144,0.59375
10146,0.645360825
10159,0.377956989
10160,0.706030151
10194,0.487368421
10195,0.675510204
10200,0.362433862
10213,0.725773196
10220,0.392783505
10229,0.4578125
10232,0.410160428
10236,0.44375
10240,0.39375
10247,0.39010989
10255,0.463101604
10260,0.704081633
10261,0.593229167
10262,0.483248731
10263,0.607216495
10284,0.468229167
10287,0.397297297
10311,0.603108808
10312,0.443523316
10315,0.705208333
10334,0.426804124
10339,0.375935829
10372,0.492610837
10382,0.459793814
10384,0.332989691
10389,0.638536585
10403,0.383505155
10404,0.601041667
10407,0.540096618
10411,0.397938144
10417,0.53814433
10431,0.392424242
10442,0.342268041
10464,0.438308458
10472,0.701809955
10488,0.393467337
10492,0.450731707
10493,0.657943925
10503,0.496482412
10505,0.509045226
10512,0.512254902
10516,0.673033708
10518,0.516585366
10534,0.728436019
10550,0.45258216
10555,0.517045455
10565,0.385645933
10571,0.476328502
10574,0.602222222
10580,0.479310345
10595,0.629756098
10596,0.396666667
10608,0.517045455
10614,0.579120879
10644,0.642639594
10647,0.435532995
10653,0.703414634
10660,0.526699029
10666,0.399502488
10689,0.473033708
10695,0.42985782
10699,0.388780488
10746,0.707488987
10747,0.618468468
10759,0.521973094
10762,0.388018433
10772,0.500858369
10779,0.494570136
10782,0.459047619
10786,0.277828054
10821,0.572689076
10822,0.478787879
10825,0.491441441
10827,0.720258621
10829,0.541904762
10838,0.768803419
10841,0.365638767
10854,0.420779221
10855,0.631623932
10872,0.493421053
10873,0.47706422
10879,0.600865801
10903,0.601746725
10904,0.628085106
10918,0.521818182
10919,0.454782609
10921,0.454205607
10927,0.576190476
10940,0.546929825
10954,0.554807692
10962,0.587447699
10964,0.383495146
10968,0.539316239
10975,0.624107143
10976,0.565384615
10980,0.466222222
10982,0.406730769
10986,0.313461538
11000,0.360888889
11007,0.704545455
11014,0.413461538
11027,0.568932039
11033,0.719396552
11034,0.513574661
11049,0.723744292
11053,0.523913043
11060,0.651960784
11085,0.463054187
11110,0.580904523
11114,0.639705882
11133,0.498461538
11138,0.551269036
11144,0.364
11145,0.653266332
11147,0.384020619
11149,0.365128205
11154,0.519
11162,0.640816327
11184,0.552631579
11185,0.6495
11187,0.704210526
11189,0.42244898
11203,0.479896907
11204,0.704166667
11211,0.736734694
11212,0.600492611
11219,0.621182266
11253,0.488888889
11262,0.487939698
11281,0.4565
11283,0.557
11285,0.398429319
11303,0.396464646
11320,0.466831683
11338,0.537373737
11345,0.372081218
11363,0.739772727
11388,0.324615385
11389,0.65786802
11392,0.485263158
11402,0.622580645
11411,0.367857143
11428,0.387564767
11429,0.35106383
11431,0.536263736
11436,0.571573604
11448,0.569117647
11458,0.621276596
11459,0.37606383
11468,0.655789474
11497,0.476804124
11500,0.380829016
11505,0.76344086
11512,0.435789474
11514,0.563978495
11523,0.66043956
11528,0.365608466
11531,0.453266332
11533,0.457653061
11536,0.734042553
11577,0.479166667
11588,0.482564103
11598,0.484343434
11606,0.368253968
11622,0.525
11624,0.593617021
11632,0.393877551
11634,0.626130653
11637,0.437563452
11651,0.73814433
11653,0.729787234
11657,0.393814433
11663,0.737634409
11669,0.489247312
11670,0.458163265
11702,0.29476
11703,0.50769
11711,0.39688
11726,0.5701
11734,0.45957
11736,0.30995
11756,0.445918367
11765,0.606
11769,0.7235
11784,0.30376
11788,0.39184
11801,0.33228
11820,0.3877
11841,0.534693878
11844,0.66718
11849,0.714851485
11857,0.35909
11865,0.73532
11879,0.70933
11907,0.63116
11918,0.573
11921,0.35233
11922,0.50591
11923,0.65625
11958,0.59062
11959,0.40905
11960,0.45897
11962,0.35638
11991,0.70749
12001,0.275
12004,0.758585859
12013,0.382653061
12014,0.651515152
12020,0.36774
12022,0.73206
12028,0.55602
12031,0.41204
12041,0.32646
12044,0.59021
12048,0.601020408
12051,0.394767442
12054,0.267777778
12063,0.438095238
12066,0.501970443
12069,0.556481481
12071,0.358208955
12072,0.332291667
12073,0.399492386
12074,0.415841584
12079,0.645771144
12092,0.328217822
12095,0.385340314
12096,0.468367347
12100,0.343877551
12117,0.390625
12118,0.723364486
12126,0.668867925
12137,0.463402062
12142,0.67902439
12144,0.311167513
12147,0.564615385
12150,0.47715736
12158,0.36318408
12168,0.360309278
12176,0.706796117
12186,0.356632653
12193,0.355440415
12222,0.290673575
12225,0.374074074
12229,0.412060302
12235,0.651851852
12241,0.353703704
12242,0.387027027
12260,0.705555556
12261,0.382
12267,0.544444444
12269,0.504736842
12272,0.606542056
12295,0.482653061
12299,0.704587156
12308,0.473584906
12335,0.391542289
12358,0.490049751
12363,0.227777778
12365,0.444444444
12368,0.685148515
12372,0.364467005
12407,0.491709845
12410,0.304975124
12414,0.772081218
12416,0.4335
12431,0.4703125
12433,0.300985222
12454,0.584946237
12472,0.55
12473,0.266504854
12491,0.708629442
12492,0.622772277
12495,0.718947368
12535,0.625274725
12536,0.604347826
12546,0.480645161
12550,0.621978022
12552,0.627669903
12562,0.375
12563,0.309615385
12565,0.5225
12566,0.704950495
12572,0.514705882
12579,0.458706468
12586,0.480788177
12593,0.3745
12596,0.674747475
12598,0.460732984
12600,0.438888889
12602,0.672727273
12607,0.487878788
12608,0.541836735
12609,0.62974359
12621,0.45879397
12625,0.626
12631,0.481094527
12633,0.416582915
12649,0.515686275
12663,0.509090909
12679,0.484848485
12695,0.3645
12699,0.723762376
12703,0.6465
12705,0.292682927
12707,0.334920635
12723,0.551243781
12726,0.486
12731,0.573529412
12732,0.368780488
12737,0.48019802
12738,0.607960199
12756,0.627
12761,0.683574879
12770,0.503181818
12789,0.426699029
12797,0.363
12813,0.357948718
12816,0.376165803
12823,0.616842105
12838,0.378787879
12845,0.374509804
12858,0.442553191
12864,0.501
12869,0.544086022
12871,0.369306931
12872,0.713541667
12873,0.63627451
12880,0.458585859
12883,0.383168317
12886,0.73960396
12889,0.392462312
12890,0.424489796
12893,0.351690821
12894,0.379695431
12898,0.287192118
12900,0.394029851
12908,0.509452736
12910,0.321717172
12923,0.543902439
12935,0.361139896
12936,0.54
12942,0.467346939
12944,0.378282828
12966,0.216580311
12968,0.327272727
12970,0.391709845
12971,0.631578947
12973,0.321126761
12975,0.438834951
12979,0.381865285
12996,0.612135922
13003,0.339175258
13012,0.361386139
13013,0.405418719
13014,0.395789474
13016,0.391709845
13037,0.479227053
13045,0.722826087
13060,0.497959184
13062,0.660606061
13072,0.5
13076,0.391752577
13078,0.380582524
13082,0.709090909
13086,0.550537634
13089,0.594791667
13091,0.398994975
13094,0.616831683
13103,0.363106796
13106,0.328571429
13114,0.439583333
13115,0.357070707
13124,0.252331606
13186,0.353191489
13193,0.41027027
13198,0.417368421
13204,0.712121212
13210,0.511111111
13225,0.465625
13235,0.345641026
13242,0.380978261
13243,0.474175824
13267,0.729591837
13268,0.332124352
13269,0.411413043
13275,0.393513514
13285,0.717647059
13286,0.478645833
13287,0.4
13308,0.518556701
13312,0.519587629
13321,0.562631579
13325,0.342857143
13335,0.701980198
13356,0.384158416
13368,0.456565657
13395,0.37989418
13403,0.678680203
13435,0.282539683
13450,0.369633508
13470,0.730612245
13483,0.507142857
13486,0.366326531
13491,0.345212766
13498,0.336548223
13523,0.312299465
13524,0.454081633
13529,0.369432314
13535,0.671361502
13536,0.72705314
13538,0.60631068
13543,0.695522388
13553,0.571111111
13563,0.553623188
13566,0.231
13569,0.763829787
13573,0.673205742
13574,0.532093023
13580,0.356132075
13581,0.394660194
13582,0.363285024
13595,0.362189055
13597,0.545631068
13599,0.48028169
13600,0.73814433
13620,0.541935484
13628,0.44729064
13653,0.496634615
13654,0.523076923
13661,0.515555556
13662,0.480597015
13700,0.363636364
13706,0.585714286
13707,0.492156863
13718,0.456521739
13719,0.520379147
13735,0.359047619
13746,0.640487805
13768,0.393236715
13774,0.566666667
